code;name;gen_cat;comb_cls;bidi_cat;dec_map;dec_dig_val;dig_val;num_val;mir;one_name;cmt;uc;lc;tc
173965;CJK UNIFIED IDEOGRAPH-2A78D;Lo;0;L;;;;;N;;;;;
173966;CJK UNIFIED IDEOGRAPH-2A78E;Lo;0;L;;;;;N;;;;;
173967;CJK UNIFIED IDEOGRAPH-2A78F;Lo;0;L;;;;;N;;;;;
173968;CJK UNIFIED IDEOGRAPH-2A790;Lo;0;L;;;;;N;;;;;
173969;CJK UNIFIED IDEOGRAPH-2A791;Lo;0;L;;;;;N;;;;;
173970;CJK UNIFIED IDEOGRAPH-2A792;Lo;0;L;;;;;N;;;;;
173971;CJK UNIFIED IDEOGRAPH-2A793;Lo;0;L;;;;;N;;;;;
173972;CJK UNIFIED IDEOGRAPH-2A794;Lo;0;L;;;;;N;;;;;
173973;CJK UNIFIED IDEOGRAPH-2A795;Lo;0;L;;;;;N;;;;;
173974;CJK UNIFIED IDEOGRAPH-2A796;Lo;0;L;;;;;N;;;;;
173975;CJK UNIFIED IDEOGRAPH-2A797;Lo;0;L;;;;;N;;;;;
173976;CJK UNIFIED IDEOGRAPH-2A798;Lo;0;L;;;;;N;;;;;
173977;CJK UNIFIED IDEOGRAPH-2A799;Lo;0;L;;;;;N;;;;;
173978;CJK UNIFIED IDEOGRAPH-2A79A;Lo;0;L;;;;;N;;;;;
173979;CJK UNIFIED IDEOGRAPH-2A79B;Lo;0;L;;;;;N;;;;;
173980;CJK UNIFIED IDEOGRAPH-2A79C;Lo;0;L;;;;;N;;;;;
173981;CJK UNIFIED IDEOGRAPH-2A79D;Lo;0;L;;;;;N;;;;;
173982;CJK UNIFIED IDEOGRAPH-2A79E;Lo;0;L;;;;;N;;;;;
173983;CJK UNIFIED IDEOGRAPH-2A79F;Lo;0;L;;;;;N;;;;;
173984;CJK UNIFIED IDEOGRAPH-2A7A0;Lo;0;L;;;;;N;;;;;
173985;CJK UNIFIED IDEOGRAPH-2A7A1;Lo;0;L;;;;;N;;;;;
173986;CJK UNIFIED IDEOGRAPH-2A7A2;Lo;0;L;;;;;N;;;;;
173987;CJK UNIFIED IDEOGRAPH-2A7A3;Lo;0;L;;;;;N;;;;;
173988;CJK UNIFIED IDEOGRAPH-2A7A4;Lo;0;L;;;;;N;;;;;
173989;CJK UNIFIED IDEOGRAPH-2A7A5;Lo;0;L;;;;;N;;;;;
173990;CJK UNIFIED IDEOGRAPH-2A7A6;Lo;0;L;;;;;N;;;;;
173991;CJK UNIFIED IDEOGRAPH-2A7A7;Lo;0;L;;;;;N;;;;;
173992;CJK UNIFIED IDEOGRAPH-2A7A8;Lo;0;L;;;;;N;;;;;
173993;CJK UNIFIED IDEOGRAPH-2A7A9;Lo;0;L;;;;;N;;;;;
173994;CJK UNIFIED IDEOGRAPH-2A7AA;Lo;0;L;;;;;N;;;;;
173995;CJK UNIFIED IDEOGRAPH-2A7AB;Lo;0;L;;;;;N;;;;;
173996;CJK UNIFIED IDEOGRAPH-2A7AC;Lo;0;L;;;;;N;;;;;
173997;CJK UNIFIED IDEOGRAPH-2A7AD;Lo;0;L;;;;;N;;;;;
173998;CJK UNIFIED IDEOGRAPH-2A7AE;Lo;0;L;;;;;N;;;;;
173999;CJK UNIFIED IDEOGRAPH-2A7AF;Lo;0;L;;;;;N;;;;;
174000;CJK UNIFIED IDEOGRAPH-2A7B0;Lo;0;L;;;;;N;;;;;
174001;CJK UNIFIED IDEOGRAPH-2A7B1;Lo;0;L;;;;;N;;;;;
174002;CJK UNIFIED IDEOGRAPH-2A7B2;Lo;0;L;;;;;N;;;;;
174003;CJK UNIFIED IDEOGRAPH-2A7B3;Lo;0;L;;;;;N;;;;;
174004;CJK UNIFIED IDEOGRAPH-2A7B4;Lo;0;L;;;;;N;;;;;
174005;CJK UNIFIED IDEOGRAPH-2A7B5;Lo;0;L;;;;;N;;;;;
174006;CJK UNIFIED IDEOGRAPH-2A7B6;Lo;0;L;;;;;N;;;;;
174007;CJK UNIFIED IDEOGRAPH-2A7B7;Lo;0;L;;;;;N;;;;;
174008;CJK UNIFIED IDEOGRAPH-2A7B8;Lo;0;L;;;;;N;;;;;
174009;CJK UNIFIED IDEOGRAPH-2A7B9;Lo;0;L;;;;;N;;;;;
174010;CJK UNIFIED IDEOGRAPH-2A7BA;Lo;0;L;;;;;N;;;;;
174011;CJK UNIFIED IDEOGRAPH-2A7BB;Lo;0;L;;;;;N;;;;;
174012;CJK UNIFIED IDEOGRAPH-2A7BC;Lo;0;L;;;;;N;;;;;
174013;CJK UNIFIED IDEOGRAPH-2A7BD;Lo;0;L;;;;;N;;;;;
