code;name;gen_cat;comb_cls;bidi_cat;dec_map;dec_dig_val;dig_val;num_val;mir;one_name;cmt;uc;lc;tc
178134;CJK UNIFIED IDEOGRAPH-2B7D6;Lo;0;L;;;;;N;;;;;
178135;CJK UNIFIED IDEOGRAPH-2B7D7;Lo;0;L;;;;;N;;;;;
178136;CJK UNIFIED IDEOGRAPH-2B7D8;Lo;0;L;;;;;N;;;;;
178137;CJK UNIFIED IDEOGRAPH-2B7D9;Lo;0;L;;;;;N;;;;;
178138;CJK UNIFIED IDEOGRAPH-2B7DA;Lo;0;L;;;;;N;;;;;
178139;CJK UNIFIED IDEOGRAPH-2B7DB;Lo;0;L;;;;;N;;;;;
178140;CJK UNIFIED IDEOGRAPH-2B7DC;Lo;0;L;;;;;N;;;;;
178141;CJK UNIFIED IDEOGRAPH-2B7DD;Lo;0;L;;;;;N;;;;;
178142;CJK UNIFIED IDEOGRAPH-2B7DE;Lo;0;L;;;;;N;;;;;
178143;CJK UNIFIED IDEOGRAPH-2B7DF;Lo;0;L;;;;;N;;;;;
178144;CJK UNIFIED IDEOGRAPH-2B7E0;Lo;0;L;;;;;N;;;;;
178145;CJK UNIFIED IDEOGRAPH-2B7E1;Lo;0;L;;;;;N;;;;;
178146;CJK UNIFIED IDEOGRAPH-2B7E2;Lo;0;L;;;;;N;;;;;
178147;CJK UNIFIED IDEOGRAPH-2B7E3;Lo;0;L;;;;;N;;;;;
178148;CJK UNIFIED IDEOGRAPH-2B7E4;Lo;0;L;;;;;N;;;;;
178149;CJK UNIFIED IDEOGRAPH-2B7E5;Lo;0;L;;;;;N;;;;;
178150;CJK UNIFIED IDEOGRAPH-2B7E6;Lo;0;L;;;;;N;;;;;
178151;CJK UNIFIED IDEOGRAPH-2B7E7;Lo;0;L;;;;;N;;;;;
178152;CJK UNIFIED IDEOGRAPH-2B7E8;Lo;0;L;;;;;N;;;;;
178153;CJK UNIFIED IDEOGRAPH-2B7E9;Lo;0;L;;;;;N;;;;;
178154;CJK UNIFIED IDEOGRAPH-2B7EA;Lo;0;L;;;;;N;;;;;
178155;CJK UNIFIED IDEOGRAPH-2B7EB;Lo;0;L;;;;;N;;;;;
178156;CJK UNIFIED IDEOGRAPH-2B7EC;Lo;0;L;;;;;N;;;;;
178157;CJK UNIFIED IDEOGRAPH-2B7ED;Lo;0;L;;;;;N;;;;;
178158;CJK UNIFIED IDEOGRAPH-2B7EE;Lo;0;L;;;;;N;;;;;
178159;CJK UNIFIED IDEOGRAPH-2B7EF;Lo;0;L;;;;;N;;;;;
178160;CJK UNIFIED IDEOGRAPH-2B7F0;Lo;0;L;;;;;N;;;;;
178161;CJK UNIFIED IDEOGRAPH-2B7F1;Lo;0;L;;;;;N;;;;;
178162;CJK UNIFIED IDEOGRAPH-2B7F2;Lo;0;L;;;;;N;;;;;
178163;CJK UNIFIED IDEOGRAPH-2B7F3;Lo;0;L;;;;;N;;;;;
178164;CJK UNIFIED IDEOGRAPH-2B7F4;Lo;0;L;;;;;N;;;;;
178165;CJK UNIFIED IDEOGRAPH-2B7F5;Lo;0;L;;;;;N;;;;;
178166;CJK UNIFIED IDEOGRAPH-2B7F6;Lo;0;L;;;;;N;;;;;
178167;CJK UNIFIED IDEOGRAPH-2B7F7;Lo;0;L;;;;;N;;;;;
178168;CJK UNIFIED IDEOGRAPH-2B7F8;Lo;0;L;;;;;N;;;;;
178169;CJK UNIFIED IDEOGRAPH-2B7F9;Lo;0;L;;;;;N;;;;;
178170;CJK UNIFIED IDEOGRAPH-2B7FA;Lo;0;L;;;;;N;;;;;
178171;CJK UNIFIED IDEOGRAPH-2B7FB;Lo;0;L;;;;;N;;;;;
178172;CJK UNIFIED IDEOGRAPH-2B7FC;Lo;0;L;;;;;N;;;;;
178173;CJK UNIFIED IDEOGRAPH-2B7FD;Lo;0;L;;;;;N;;;;;
178174;CJK UNIFIED IDEOGRAPH-2B7FE;Lo;0;L;;;;;N;;;;;
178175;CJK UNIFIED IDEOGRAPH-2B7FF;Lo;0;L;;;;;N;;;;;
178176;CJK UNIFIED IDEOGRAPH-2B800;Lo;0;L;;;;;N;;;;;
178177;CJK UNIFIED IDEOGRAPH-2B801;Lo;0;L;;;;;N;;;;;
178178;CJK UNIFIED IDEOGRAPH-2B802;Lo;0;L;;;;;N;;;;;
178179;CJK UNIFIED IDEOGRAPH-2B803;Lo;0;L;;;;;N;;;;;
178180;CJK UNIFIED IDEOGRAPH-2B804;Lo;0;L;;;;;N;;;;;
178181;CJK UNIFIED IDEOGRAPH-2B805;Lo;0;L;;;;;N;;;;;
178182;CJK UNIFIED IDEOGRAPH-2B806;Lo;0;L;;;;;N;;;;;
178183;CJK UNIFIED IDEOGRAPH-2B807;Lo;0;L;;;;;N;;;;;
178184;CJK UNIFIED IDEOGRAPH-2B808;Lo;0;L;;;;;N;;;;;
178185;CJK UNIFIED IDEOGRAPH-2B809;Lo;0;L;;;;;N;;;;;
178186;CJK UNIFIED IDEOGRAPH-2B80A;Lo;0;L;;;;;N;;;;;
178187;CJK UNIFIED IDEOGRAPH-2B80B;Lo;0;L;;;;;N;;;;;
178188;CJK UNIFIED IDEOGRAPH-2B80C;Lo;0;L;;;;;N;;;;;
178189;CJK UNIFIED IDEOGRAPH-2B80D;Lo;0;L;;;;;N;;;;;
178190;CJK UNIFIED IDEOGRAPH-2B80E;Lo;0;L;;;;;N;;;;;
178191;CJK UNIFIED IDEOGRAPH-2B80F;Lo;0;L;;;;;N;;;;;
178192;CJK UNIFIED IDEOGRAPH-2B810;Lo;0;L;;;;;N;;;;;
178193;CJK UNIFIED IDEOGRAPH-2B811;Lo;0;L;;;;;N;;;;;
178194;CJK UNIFIED IDEOGRAPH-2B812;Lo;0;L;;;;;N;;;;;
178195;CJK UNIFIED IDEOGRAPH-2B813;Lo;0;L;;;;;N;;;;;
178196;CJK UNIFIED IDEOGRAPH-2B814;Lo;0;L;;;;;N;;;;;
178197;CJK UNIFIED IDEOGRAPH-2B815;Lo;0;L;;;;;N;;;;;
178198;CJK UNIFIED IDEOGRAPH-2B816;Lo;0;L;;;;;N;;;;;
178199;CJK UNIFIED IDEOGRAPH-2B817;Lo;0;L;;;;;N;;;;;
178200;CJK UNIFIED IDEOGRAPH-2B818;Lo;0;L;;;;;N;;;;;
178201;CJK UNIFIED IDEOGRAPH-2B819;Lo;0;L;;;;;N;;;;;
178202;CJK UNIFIED IDEOGRAPH-2B81A;Lo;0;L;;;;;N;;;;;
178203;CJK UNIFIED IDEOGRAPH-2B81B;Lo;0;L;;;;;N;;;;;
178204;CJK UNIFIED IDEOGRAPH-2B81C;Lo;0;L;;;;;N;;;;;
178205;CJK UNIFIED IDEOGRAPH-2B81D;Lo;0;L;;;;;N;;;;;
