code;name;gen_cat;comb_cls;bidi_cat;dec_map;dec_dig_val;dig_val;num_val;mir;one_name;cmt;uc;lc;tc
184179;CJK UNIFIED IDEOGRAPH-2CF73;Lo;0;L;;;;;N;;;;;
184180;CJK UNIFIED IDEOGRAPH-2CF74;Lo;0;L;;;;;N;;;;;
184181;CJK UNIFIED IDEOGRAPH-2CF75;Lo;0;L;;;;;N;;;;;
184182;CJK UNIFIED IDEOGRAPH-2CF76;Lo;0;L;;;;;N;;;;;
184183;CJK UNIFIED IDEOGRAPH-2CF77;Lo;0;L;;;;;N;;;;;
184184;CJK UNIFIED IDEOGRAPH-2CF78;Lo;0;L;;;;;N;;;;;
184185;CJK UNIFIED IDEOGRAPH-2CF79;Lo;0;L;;;;;N;;;;;
184186;CJK UNIFIED IDEOGRAPH-2CF7A;Lo;0;L;;;;;N;;;;;
184187;CJK UNIFIED IDEOGRAPH-2CF7B;Lo;0;L;;;;;N;;;;;
184188;CJK UNIFIED IDEOGRAPH-2CF7C;Lo;0;L;;;;;N;;;;;
184189;CJK UNIFIED IDEOGRAPH-2CF7D;Lo;0;L;;;;;N;;;;;
184190;CJK UNIFIED IDEOGRAPH-2CF7E;Lo;0;L;;;;;N;;;;;
184191;CJK UNIFIED IDEOGRAPH-2CF7F;Lo;0;L;;;;;N;;;;;
184192;CJK UNIFIED IDEOGRAPH-2CF80;Lo;0;L;;;;;N;;;;;
184193;CJK UNIFIED IDEOGRAPH-2CF81;Lo;0;L;;;;;N;;;;;
184194;CJK UNIFIED IDEOGRAPH-2CF82;Lo;0;L;;;;;N;;;;;
184195;CJK UNIFIED IDEOGRAPH-2CF83;Lo;0;L;;;;;N;;;;;
184196;CJK UNIFIED IDEOGRAPH-2CF84;Lo;0;L;;;;;N;;;;;
184197;CJK UNIFIED IDEOGRAPH-2CF85;Lo;0;L;;;;;N;;;;;
184198;CJK UNIFIED IDEOGRAPH-2CF86;Lo;0;L;;;;;N;;;;;
184199;CJK UNIFIED IDEOGRAPH-2CF87;Lo;0;L;;;;;N;;;;;
184200;CJK UNIFIED IDEOGRAPH-2CF88;Lo;0;L;;;;;N;;;;;
184201;CJK UNIFIED IDEOGRAPH-2CF89;Lo;0;L;;;;;N;;;;;
184202;CJK UNIFIED IDEOGRAPH-2CF8A;Lo;0;L;;;;;N;;;;;
184203;CJK UNIFIED IDEOGRAPH-2CF8B;Lo;0;L;;;;;N;;;;;
184204;CJK UNIFIED IDEOGRAPH-2CF8C;Lo;0;L;;;;;N;;;;;
184205;CJK UNIFIED IDEOGRAPH-2CF8D;Lo;0;L;;;;;N;;;;;
184206;CJK UNIFIED IDEOGRAPH-2CF8E;Lo;0;L;;;;;N;;;;;
184207;CJK UNIFIED IDEOGRAPH-2CF8F;Lo;0;L;;;;;N;;;;;
184208;CJK UNIFIED IDEOGRAPH-2CF90;Lo;0;L;;;;;N;;;;;
184209;CJK UNIFIED IDEOGRAPH-2CF91;Lo;0;L;;;;;N;;;;;
184210;CJK UNIFIED IDEOGRAPH-2CF92;Lo;0;L;;;;;N;;;;;
184211;CJK UNIFIED IDEOGRAPH-2CF93;Lo;0;L;;;;;N;;;;;
184212;CJK UNIFIED IDEOGRAPH-2CF94;Lo;0;L;;;;;N;;;;;
184213;CJK UNIFIED IDEOGRAPH-2CF95;Lo;0;L;;;;;N;;;;;
184214;CJK UNIFIED IDEOGRAPH-2CF96;Lo;0;L;;;;;N;;;;;
184215;CJK UNIFIED IDEOGRAPH-2CF97;Lo;0;L;;;;;N;;;;;
184216;CJK UNIFIED IDEOGRAPH-2CF98;Lo;0;L;;;;;N;;;;;
