code;name;gen_cat;comb_cls;bidi_cat;dec_map;dec_dig_val;dig_val;num_val;mir;one_name;cmt;uc;lc;tc
44316;HANGUL SYLLABLE GWAEN;Lo;0;L;;;;;N;;;;;
44317;HANGUL SYLLABLE GWAENJ;Lo;0;L;;;;;N;;;;;
44318;HANGUL SYLLABLE GWAENH;Lo;0;L;;;;;N;;;;;
44319;HANGUL SYLLABLE GWAED;Lo;0;L;;;;;N;;;;;
44320;HANGUL SYLLABLE GWAEL;Lo;0;L;;;;;N;;;;;
44321;HANGUL SYLLABLE GWAELG;Lo;0;L;;;;;N;;;;;
44322;HANGUL SYLLABLE GWAELM;Lo;0;L;;;;;N;;;;;
44323;HANGUL SYLLABLE GWAELB;Lo;0;L;;;;;N;;;;;
44324;HANGUL SYLLABLE GWAELS;Lo;0;L;;;;;N;;;;;
44325;HANGUL SYLLABLE GWAELT;Lo;0;L;;;;;N;;;;;
44326;HANGUL SYLLABLE GWAELP;Lo;0;L;;;;;N;;;;;
44327;HANGUL SYLLABLE GWAELH;Lo;0;L;;;;;N;;;;;
44328;HANGUL SYLLABLE GWAEM;Lo;0;L;;;;;N;;;;;
44329;HANGUL SYLLABLE GWAEB;Lo;0;L;;;;;N;;;;;
44330;HANGUL SYLLABLE GWAEBS;Lo;0;L;;;;;N;;;;;
44331;HANGUL SYLLABLE GWAES;Lo;0;L;;;;;N;;;;;
44332;HANGUL SYLLABLE GWAESS;Lo;0;L;;;;;N;;;;;
44333;HANGUL SYLLABLE GWAENG;Lo;0;L;;;;;N;;;;;
44334;HANGUL SYLLABLE GWAEJ;Lo;0;L;;;;;N;;;;;
44335;HANGUL SYLLABLE GWAEC;Lo;0;L;;;;;N;;;;;
44336;HANGUL SYLLABLE GWAEK;Lo;0;L;;;;;N;;;;;
44337;HANGUL SYLLABLE GWAET;Lo;0;L;;;;;N;;;;;
44338;HANGUL SYLLABLE GWAEP;Lo;0;L;;;;;N;;;;;
44339;HANGUL SYLLABLE GWAEH;Lo;0;L;;;;;N;;;;;
44340;HANGUL SYLLABLE GOE;Lo;0;L;;;;;N;;;;;
44341;HANGUL SYLLABLE GOEG;Lo;0;L;;;;;N;;;;;
44342;HANGUL SYLLABLE GOEGG;Lo;0;L;;;;;N;;;;;
44343;HANGUL SYLLABLE GOEGS;Lo;0;L;;;;;N;;;;;
44344;HANGUL SYLLABLE GOEN;Lo;0;L;;;;;N;;;;;
44345;HANGUL SYLLABLE GOENJ;Lo;0;L;;;;;N;;;;;
44346;HANGUL SYLLABLE GOENH;Lo;0;L;;;;;N;;;;;
44347;HANGUL SYLLABLE GOED;Lo;0;L;;;;;N;;;;;
44348;HANGUL SYLLABLE GOEL;Lo;0;L;;;;;N;;;;;
44349;HANGUL SYLLABLE GOELG;Lo;0;L;;;;;N;;;;;
44350;HANGUL SYLLABLE GOELM;Lo;0;L;;;;;N;;;;;
44351;HANGUL SYLLABLE GOELB;Lo;0;L;;;;;N;;;;;
44352;HANGUL SYLLABLE GOELS;Lo;0;L;;;;;N;;;;;
44353;HANGUL SYLLABLE GOELT;Lo;0;L;;;;;N;;;;;
44354;HANGUL SYLLABLE GOELP;Lo;0;L;;;;;N;;;;;
44355;HANGUL SYLLABLE GOELH;Lo;0;L;;;;;N;;;;;
44356;HANGUL SYLLABLE GOEM;Lo;0;L;;;;;N;;;;;
44357;HANGUL SYLLABLE GOEB;Lo;0;L;;;;;N;;;;;
44358;HANGUL SYLLABLE GOEBS;Lo;0;L;;;;;N;;;;;
44359;HANGUL SYLLABLE GOES;Lo;0;L;;;;;N;;;;;
44360;HANGUL SYLLABLE GOESS;Lo;0;L;;;;;N;;;;;
44361;HANGUL SYLLABLE GOENG;Lo;0;L;;;;;N;;;;;
44362;HANGUL SYLLABLE GOEJ;Lo;0;L;;;;;N;;;;;
44363;HANGUL SYLLABLE GOEC;Lo;0;L;;;;;N;;;;;
44364;HANGUL SYLLABLE GOEK;Lo;0;L;;;;;N;;;;;
44365;HANGUL SYLLABLE GOET;Lo;0;L;;;;;N;;;;;
44366;HANGUL SYLLABLE GOEP;Lo;0;L;;;;;N;;;;;
44367;HANGUL SYLLABLE GOEH;Lo;0;L;;;;;N;;;;;
44368;HANGUL SYLLABLE GYO;Lo;0;L;;;;;N;;;;;
44369;HANGUL SYLLABLE GYOG;Lo;0;L;;;;;N;;;;;
44370;HANGUL SYLLABLE GYOGG;Lo;0;L;;;;;N;;;;;
44371;HANGUL SYLLABLE GYOGS;Lo;0;L;;;;;N;;;;;
44372;HANGUL SYLLABLE GYON;Lo;0;L;;;;;N;;;;;
44373;HANGUL SYLLABLE GYONJ;Lo;0;L;;;;;N;;;;;
44374;HANGUL SYLLABLE GYONH;Lo;0;L;;;;;N;;;;;
44375;HANGUL SYLLABLE GYOD;Lo;0;L;;;;;N;;;;;
44376;HANGUL SYLLABLE GYOL;Lo;0;L;;;;;N;;;;;
44377;HANGUL SYLLABLE GYOLG;Lo;0;L;;;;;N;;;;;
44378;HANGUL SYLLABLE GYOLM;Lo;0;L;;;;;N;;;;;
