code;name;gen_cat;comb_cls;bidi_cat;dec_map;dec_dig_val;dig_val;num_val;mir;one_name;cmt;uc;lc;tc
201850;CJK UNIFIED IDEOGRAPH-3147A;Lo;0;L;;;;;N;;;;;
201851;CJK UNIFIED IDEOGRAPH-3147B;Lo;0;L;;;;;N;;;;;
201852;CJK UNIFIED IDEOGRAPH-3147C;Lo;0;L;;;;;N;;;;;
201853;CJK UNIFIED IDEOGRAPH-3147D;Lo;0;L;;;;;N;;;;;
201854;CJK UNIFIED IDEOGRAPH-3147E;Lo;0;L;;;;;N;;;;;
201855;CJK UNIFIED IDEOGRAPH-3147F;Lo;0;L;;;;;N;;;;;
201856;CJK UNIFIED IDEOGRAPH-31480;Lo;0;L;;;;;N;;;;;
201857;CJK UNIFIED IDEOGRAPH-31481;Lo;0;L;;;;;N;;;;;
201858;CJK UNIFIED IDEOGRAPH-31482;Lo;0;L;;;;;N;;;;;
201859;CJK UNIFIED IDEOGRAPH-31483;Lo;0;L;;;;;N;;;;;
